icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timeStamp
471f65,WZZ8WS  ,Hungary,1583040409.0,1583040409,24.6933,45.4108,8770.62,False,213.08,306.95,7.8,,8778.24,1000,False,0,20200301T1627
471f63,WZZ6NR  ,Hungary,1583040409.0,1583040409,15.0915,52.2251,10972.8,False,204.24,269.57,0.0,,10645.14,6503,False,0,20200301T1627
471f4e,WZZ3257 ,Hungary,1583040336.0,1583040336,30.1935,38.2597,11285.22,False,252.77,159.76,0.33,,11330.94,5417,False,0,20200301T1627
3c6741,DLH3EK  ,Germany,1583040409.0,1583040409,13.5316,42.3968,10439.4,False,217.73,338.95,6.5,,10492.74,1000,False,0,20200301T1627
471f4c,WZZ8TZ  ,Hungary,1583040409.0,1583040409,18.492,54.3718,,True,6.17,227.81,,,,6130,False,0,20200301T1627
a8f77c,UAL924  ,United States,1583040410.0,1583040410,-56.1009,45.8426,10668.0,False,283.6,72.58,0.0,,10325.1,,False,0,20200301T1627
471f4a,WZZ6TP  ,Hungary,1583040409.0,1583040409,14.3701,48.2162,10972.8,False,206.91,302.82,0.0,,10835.64,2264,False,0,20200301T1627
471f77,WZZ1705 ,Hungary,1583040409.0,1583040410,10.1415,49.1106,10957.56,False,200.14,223.54,0.0,,10721.34,6602,False,0,20200301T1627
471f78,WZZ9SY  ,Hungary,1583040408.0,1583040408,17.9132,44.4609,11582.4,False,193.95,270.15,0.0,,11567.16,6010,False,0,20200301T1627
3c6758,DLH1FL  ,Germany,1583040409.0,1583040410,10.5952,49.5752,4907.28,False,170.89,290.07,18.21,,4739.64,4146,False,0,20200301T1627
471f71,WZZ8XG  ,Hungary,1583040409.0,1583040409,15.9616,44.9254,10972.8,False,186.43,272.69,0.33,,10957.56,6003,False,0,20200301T1627
471f72,,Hungary,1583040396.0,1583040408,27.3275,46.7892,10683.24,False,240.3,160.75,0.0,,10584.18,4535,False,0,20200301T1627
471f70,WZZ1581 ,Hungary,1583040409.0,1583040409,17.5496,49.6074,10988.04,False,202.49,216.84,0.0,,10789.92,2267,False,0,20200301T1627
471f75,WZZ1638 ,Hungary,1583040409.0,1583040410,17.3675,47.6241,9601.2,False,199.43,282.82,4.88,,9494.52,4204,False,0,20200301T1627
471f73,WZZ294  ,Hungary,1583040410.0,1583040410,20.5755,52.3648,3398.52,False,155.07,310.56,4.88,,3276.6,4612,False,0,20200301T1627
471f5f,WZZ4BT  ,Hungary,1583040409.0,1583040409,19.8862,45.3719,11567.16,False,198.6,310.17,0.33,,11529.06,4545,False,0,20200301T1627
ac82f5,NKS492  ,United States,1583040409.0,1583040409,-82.7358,39.972,739.14,False,71.92,322.56,0.33,,754.38,6334,False,0,20200301T1627
a16ff1,DAL101  ,United States,1583040236.0,1583040302,-79.7304,24.9064,9448.8,False,257.43,156.82,0.33,,9791.7,2575,False,0,20200301T1627
601100,AVJ703  ,Kyrgyzstan,1583040409.0,1583040409,75.8341,29.6304,8313.42,False,217.04,132.31,-11.38,,7391.4,0203,False,0,20200301T1627
3c6752,EWG7AN  ,Germany,1583040410.0,1583040410,9.1969,53.0142,6880.86,False,178.23,214.65,10.08,,6507.48,1110,False,0,20200301T1627
a189fa,N199DW  ,United States,,1583040410,,,3078.48,False,101.65,211.76,1.3,,3124.2,1017,False,0,20200301T1627
471f5b,WZZ598  ,Hungary,1583040409.0,1583040409,15.9253,56.3514,10980.42,False,217.51,273.53,0.0,,10515.6,2277,False,0,20200301T1627
318d7c,,Italy,1583040386.0,1583040386,-118.4163,33.9375,,True,0.0,0.0,-0.33,,,,False,0,20200301T1627
471f49,WZZ2489 ,Hungary,1583040409.0,1583040409,22.5639,48.6781,10668.0,False,237.1,31.97,0.0,,10538.46,4210,False,0,20200301T1627
e4800a,GLO7460 ,Brazil,1583040410.0,1583040410,-43.2867,-18.6833,11582.4,False,219.51,218.05,0.0,,12283.44,,False,0,20200301T1627
318145,,Italy,1583040399.0,1583040399,-118.3962,33.9396,,True,0.0,0.0,-0.33,,,,False,0,20200301T1627
3c674f,DLH2531 ,Germany,1583040382.0,1583040405,33.0281,54.3246,10355.58,False,210.35,251.17,0.0,,10088.88,2766,False,0,20200301T1627
a03cb6,SKW468L ,United States,1583040409.0,1583040409,-117.9476,33.6444,6507.48,False,193.95,90.15,8.45,,6591.3,7371,False,0,20200301T1627
471f2e,WZZ8CV  ,Hungary,1583040349.0,1583040349,19.2599,47.4361,,True,0.77,42.19,,,,1000,False,0,20200301T1627
3c674d,DLH5XV  ,Germany,1583040409.0,1583040409,16.2857,49.4615,11574.78,False,197.45,253.5,0.0,,11384.28,6006,False,0,20200301T1627
a9046d,NKS362  ,United States,1583040409.0,1583040409,-84.2485,33.6242,815.34,False,85.62,302.74,0.0,,876.3,2430,False,0,20200301T1627
31812c,,Italy,1583040406.0,1583040406,-118.4112,33.9477,,True,0.0,0.0,-0.33,,,,False,0,20200301T1627
471f55,WZZ4JN  ,Hungary,1583040409.0,1583040409,16.8994,43.4627,11574.78,False,202.92,243.18,-0.33,,11605.26,6007,False,0,20200301T1627
471f59,WZZ1EN  ,Hungary,1583040409.0,1583040410,18.5619,50.5343,4396.74,False,160.31,292.45,12.68,,4305.3,4671,False,0,20200301T1627
471f53,WZZ9DR  ,Hungary,1583040409.0,1583040410,13.2443,45.3261,10759.44,False,184.53,281.09,-2.93,,10736.58,5231,False,0,20200301T1627
471f54,WZZ150  ,Hungary,1583040381.0,1583040397,23.0845,46.1146,10721.34,False,246.22,132.12,5.85,,10561.32,4244,False,0,20200301T1627
471f51,WZZ4427 ,Hungary,1583040409.0,1583040409,26.1284,40.3363,10668.0,False,249.77,131.07,0.33,,10728.96,4133,False,0,20200301T1627
c020e4,ROU1813 ,Canada,1583040409.0,1583040409,-79.5119,41.4867,11277.6,False,228.87,10.1,-0.33,,10927.08,6146,False,0,20200301T1627
c020e8,ROU1609 ,Canada,1583040410.0,1583040410,-76.1857,37.6298,11277.6,False,239.09,14.96,0.33,,11010.9,1403,False,0,20200301T1627
3c5442,DLH2UP  ,Germany,1583040410.0,1583040410,18.3994,51.7052,10332.72,False,199.85,249.98,4.23,,10081.26,6004,False,0,20200301T1627
0d0b91,VOI935  ,Mexico,1583040410.0,1583040410,-96.1413,29.4232,10972.8,False,215.72,198.78,0.0,,11353.8,0247,False,0,20200301T1627
318126,,Italy,1583040406.0,1583040406,-118.4017,33.939,,True,3.6,171.56,,,,,False,0,20200301T1627
7809ce,,China,1583040316.0,1583040316,106.8433,29.8771,1767.84,False,103.32,300.52,0.0,,1798.32,,False,0,20200301T1627
a41fe1,SKQ56   ,United States,1583040409.0,1583040410,-85.0181,40.9929,6400.8,False,161.98,120.96,0.0,,6347.46,5626,False,0,20200301T1627
471f33,WZZ101B ,Hungary,1583040410.0,1583040410,18.3174,46.6909,8298.18,False,200.44,225.52,6.83,,8260.08,4243,False,0,20200301T1627
318134,,Italy,1583040405.0,1583040405,-118.4344,33.9425,,True,0.9,137.81,,,,,False,0,20200301T1627
471f32,WZZ1759 ,Hungary,1583040409.0,1583040409,19.2191,47.736,5577.84,False,185.59,316.57,12.35,,5539.74,1000,False,0,20200301T1627
471f30,WZZ2325 ,Hungary,1583040408.0,1583040408,19.2633,47.4404,,True,4.12,45.0,,,,4203,False,0,20200301T1627
00b1fa,SAA234  ,South Africa,1583040409.0,1583040409,3.0466,48.4444,12192.0,False,237.25,336.21,0.33,,11955.78,4061,False,0,20200301T1627
318d78,,Italy,1583040392.0,1583040392,-118.4192,33.9468,,True,6.69,267.19,,,,,False,0,20200301T1627
471f02,WZZ6BW  ,Hungary,1583040409.0,1583040409,15.4999,47.7594,6827.52,False,184.09,247.66,9.1,,6751.32,4140,False,0,20200301T1627
7809ea,CSN3858 ,China,1583040409.0,1583040409,112.0921,23.1186,8869.68,False,278.94,102.68,0.0,,9304.02,,False,0,20200301T1627
aaa70e,DLX86   ,United States,1583040409.0,1583040409,-118.5026,34.3354,1074.42,False,77.82,176.59,-4.88,,1074.42,6035,False,0,20200301T1627
471f00,WZZ2811 ,Hungary,1583040400.0,1583040404,22.1765,43.4964,11285.22,False,254.07,138.69,-0.98,,11308.08,7101,False,0,20200301T1627
471f01,WZZ428  ,Hungary,1583040409.0,1583040409,14.1194,47.2759,10195.56,False,197.56,250.06,3.58,,10096.5,4141,False,0,20200301T1627
e49381,PRBVB   ,Brazil,1583040409.0,1583040409,-110.2023,32.9341,7353.3,False,167.46,289.94,-0.33,,7482.84,7250,False,0,20200301T1627
a1fc1b,N227MF  ,United States,1583040410.0,1583040410,-106.8409,38.5898,7620.0,False,146.06,60.46,0.33,,7658.1,7374,False,0,20200301T1627
aaa71f,N786DD  ,United States,1583040409.0,1583040409,-96.8857,31.6774,3505.2,False,115.61,69.15,7.15,,3589.02,,False,0,20200301T1627
c08335,WSW222  ,Canada,1583040409.0,1583040409,-121.2929,49.1759,7345.68,False,195.2,54.01,12.68,,7071.36,7063,False,0,20200301T1627
0d0b44,VOI936  ,Mexico,1583040410.0,1583040410,-111.8432,29.3348,9151.62,False,197.92,316.05,0.33,,,3231,False,0,20200301T1627
758395,APG189  ,Philippines,1583040409.0,1583040409,133.8605,33.8464,9761.22,False,191.17,229.37,6.83,,9913.62,3242,False,0,20200301T1627
c81ce5,MSY219  ,New Zealand,1583040179.0,1583040187,174.7257,-41.093,1143.0,False,55.49,72.74,0.0,,1257.3,4523,False,0,20200301T1627
7c4927,QFA93   ,Australia,1583040290.0,1583040290,-118.4216,33.9374,,True,3.09,84.38,,,,,False,0,20200301T1627
7c4923,QFA1    ,Australia,1583040409.0,1583040409,5.6129,52.2335,12192.0,False,227.97,256.56,0.33,,11788.14,0511,False,0,20200301T1627
7c4921,QFA7D   ,Australia,1583040384.0,1583040396,154.6479,-32.9398,9113.52,False,266.08,69.99,2.6,,9593.58,1424,False,0,20200301T1627
a64160,FTD502  ,United States,1583040410.0,1583040410,-104.6396,36.9304,11582.4,False,202.88,267.53,-0.65,,11696.7,4461,False,0,20200301T1627
c02ebd,ACA898  ,Canada,1583040409.0,1583040409,-7.3478,53.6416,11574.78,False,285.94,97.55,0.0,,11102.34,4611,False,0,20200301T1627
e48c05,GLO9701 ,Brazil,1583040386.0,1583040390,-48.4516,-19.7714,11277.6,False,243.44,142.82,0.0,,11963.4,,False,0,20200301T1627
7582e6,CEB860  ,Philippines,1583040409.0,1583040409,120.9008,14.2884,1546.86,False,112.36,249.08,0.0,,1668.78,4050,False,0,20200301T1627
aa44d0,UAL30   ,United States,1583040409.0,1583040410,11.6711,48.4591,3070.86,False,167.76,111.21,-3.25,,3002.28,2245,False,0,20200301T1627
ab77ee,ASA1150 ,United States,1583040408.0,1583040409,-120.693,39.0065,11879.58,False,242.39,155.28,-0.33,,11788.14,3174,False,0,20200301T1627
8745ff,ADO20   ,Japan,1583040325.0,1583040339,140.2136,36.0622,3337.56,False,177.1,189.02,-0.65,,3345.18,2071,False,0,20200301T1627
7c6c52,VOZ1294 ,Australia,1583040410.0,1583040410,144.7291,-37.7395,1455.42,False,149.2,180.79,-7.48,,1463.04,1167,False,0,20200301T1627
318209,,Italy,1583040198.0,1583040198,-118.4233,33.9368,,True,8.23,258.75,,,,,False,0,20200301T1627
a3a67b,UPS108  ,United States,1583040409.0,1583040409,130.876,33.6168,9151.62,False,209.04,254.73,0.0,,9319.26,3133,False,0,20200301T1627
800441,AIC695  ,India,1583040395.0,1583040404,72.8805,19.0901,15.24,True,0.0,174.38,,,,0330,False,0,20200301T1627
aa44ad,UAL19   ,United States,1583040409.0,1583040409,-4.0723,48.997,11277.6,False,260.53,127.46,0.0,,10934.7,5201,False,0,20200301T1627
00c451,CAW481  ,South Africa,1583040102.0,1583040110,26.018,-27.2543,10972.8,False,196.52,231.27,0.0,,11620.5,5607,False,0,20200301T1627
7c6c59,TGG565  ,Australia,1583040409.0,1583040409,147.8836,-33.5132,11582.4,False,219.51,218.05,0.0,,12146.28,1124,False,0,20200301T1627
7c6c57,VOZ427  ,Australia,1583040409.0,1583040409,144.6486,-34.9447,11887.2,False,253.72,88.37,0.0,,12412.98,7225,False,0,20200301T1627
3c6598,DLH4YX  ,Germany,1583040409.0,1583040410,11.6793,54.0894,11513.82,False,215.4,195.23,4.88,,,3534,False,0,20200301T1627
3c6597,DLH7FM  ,Germany,1583040409.0,1583040410,11.55,50.5524,9448.8,False,227.8,148.86,0.0,,,1000,False,0,20200301T1627
ac97f7,GRDN4   ,United States,1583040367.0,1583040400,-76.8671,38.8512,251.46,False,41.49,222.99,-0.33,,274.32,2470,False,0,20200301T1627
3946ea,AFR123Z ,France,1583040410.0,1583040410,16.2334,48.0278,3535.68,False,166.11,296.09,12.68,,3436.62,1000,False,0,20200301T1627
abea11,AAL2889 ,United States,1583040409.0,1583040409,-111.8376,33.4405,1097.28,False,90.54,270.0,-4.88,,1089.66,1552,False,0,20200301T1627
800407,SEJ376  ,India,1583040363.0,1583040381,88.4383,22.5848,327.66,False,78.95,4.48,-3.58,,350.52,1443,False,0,20200301T1627
7c6c2e,TGG251  ,Australia,1583040410.0,1583040410,146.4972,-37.0862,8206.74,False,184.55,273.68,-10.4,,8595.36,7234,False,0,20200301T1627
7c6c2b,TGG814  ,Australia,1583040408.0,1583040409,150.6218,-31.3212,10675.62,False,246.76,34.98,0.0,,11231.88,1302,False,0,20200301T1627
8a01ba,AWQ327  ,Indonesia,1583040408.0,1583040409,102.5696,1.6625,8031.48,False,231.86,123.69,12.03,,8572.5,2172,False,0,20200301T1627
8a01c9,AWQ271  ,Indonesia,1583040410.0,1583040410,100.49,3.3815,7978.14,False,211.66,116.88,-12.03,,8557.26,6720,False,0,20200301T1627
c821ba,NZM83   ,New Zealand,1583040408.0,1583040409,174.7673,-37.4864,3093.72,False,107.2,195.3,3.58,,3284.22,5735,False,0,20200301T1627
c035d4,JZA843  ,Canada,1583040409.0,1583040409,-122.3632,45.7963,10972.8,False,224.38,1.58,0.33,,10645.14,3703,False,0,20200301T1627
8852e2,THA492  ,Thailand,1583040210.0,1583040210,149.6319,-24.7285,11582.4,False,254.28,310.65,0.0,,12237.72,0223,False,0,20200301T1627
c02ee9,ACA090  ,Canada,1583040359.0,1583040388,-79.6278,43.6694,121.92,True,4.63,315.0,,,,2043,False,0,20200301T1627
318e35,,Italy,1583040388.0,1583040388,-118.4138,33.9378,,True,0.0,0.0,-0.33,,,,False,0,20200301T1627
7c6c35,TGG253  ,Australia,1583040409.0,1583040409,151.1876,-33.9413,434.34,False,73.19,7.67,17.23,,388.62,4320,False,0,20200301T1627
c821c1,ANZ626  ,New Zealand,1583040409.0,1583040409,174.6934,-38.4785,10005.06,False,240.23,8.37,-9.43,,10591.8,5675,False,0,20200301T1627
c02ee7,ACA832  ,Canada,1583040409.0,1583040409,-11.1816,52.7188,11887.2,False,282.36,98.38,0.0,,11475.72,5226,False,0,20200301T1627
ab4ae9,AAL46   ,United States,1583040409.0,1583040409,-78.7255,42.3248,10668.0,False,269.93,87.05,0.33,,10317.48,5706,False,0,20200301T1627
3c4b34,DLH431  ,Germany,1583040409.0,1583040409,1.3007,51.2609,11277.6,False,274.82,106.2,0.0,,10881.36,2265,False,0,20200301T1627
3c4b32,DLH507  ,Germany,1583040395.0,1583040395,-15.055,28.5784,10972.8,False,248.41,33.43,0.33,,11422.38,6267,False,0,20200301T1627
3c4b31,DLH403  ,Germany,1583040409.0,1583040410,5.3108,50.5994,10972.8,False,280.08,106.87,0.33,,10607.04,0504,False,0,20200301T1627
4b5da1,ATL780  ,Switzerland,1583040403.0,1583040403,8.5581,47.4487,,True,8.23,160.31,,,,,False,0,20200301T1627
4690f2,AEE4224 ,Greece,1583040409.0,1583040409,23.0934,37.7028,10363.2,False,215.56,321.3,0.0,,10439.4,5525,False,0,20200301T1627
3c4b35,DLH499  ,Germany,1583040409.0,1583040409,-82.5401,27.7136,10058.4,False,284.54,59.59,0.0,,10309.86,4261,False,0,20200301T1627
7c6c94,JST974  ,Australia,1583040401.0,1583040407,137.817,-35.129,5471.16,False,182.26,267.74,11.7,,5669.28,3631,False,0,20200301T1627
4690ef,AEE929  ,Greece,1583040409.0,1583040409,26.0399,36.7913,11209.02,False,201.3,305.64,-3.58,,11315.7,7261,False,0,20200301T1627
3c4b2b,DLH755  ,Germany,1583040409.0,1583040409,30.501,42.5682,10972.8,False,231.95,283.73,0.33,,10919.46,0642,False,0,20200301T1627
7102ff,FSL06   ,Saudi Arabia,1583040368.0,1583040368,46.7271,24.7213,,True,5.4,149.06,,,,3015,False,0,20200301T1627
80043f,VTJSK   ,India,1583040409.0,1583040409,77.6836,13.3439,5334.0,False,205.31,335.1,16.58,,5570.22,1614,False,0,20200301T1627
c821ee,ANZ562  ,New Zealand,1583040200.0,1583040254,174.7379,-37.0254,24323.04,False,66.86,71.15,-3.25,,,5705,False,0,20200301T1627
a3ecba,N352FB  ,United States,1583040409.0,1583040409,-112.1171,33.554,579.12,False,50.93,270.58,-0.33,,563.88,7606,False,0,20200301T1627
ad444d,JBU2954 ,United States,1583040409.0,1583040409,-73.9821,39.8934,3817.62,False,176.76,36.84,-7.15,,3611.88,1141,False,0,20200301T1627
4cc26f,ICE1400 ,Iceland,1583040409.0,1583040410,72.5628,20.2267,10972.8,False,225.69,218.15,0.0,,11559.54,0567,False,0,20200301T1627
a52cc8,RPA4349 ,United States,1583040409.0,1583040409,-94.6097,40.0501,9357.36,False,221.78,333.55,-4.23,,9304.02,2107,False,0,20200301T1627
867592,ANA28   ,Japan,1583040404.0,1583040406,138.4258,34.7424,8427.72,False,259.17,93.19,-10.4,,8549.64,3322,False,0,20200301T1627
3c6562,DLH625  ,Germany,1583040409.0,1583040409,9.5549,49.7921,3710.94,False,154.61,315.67,-5.2,,3581.4,1000,False,0,20200301T1627
3c6566,DLH445  ,Germany,1583040409.0,1583040409,6.5069,50.3229,7185.66,False,228.76,105.26,-11.05,,6926.58,2253,False,0,20200301T1627
3c6564,DLH637  ,Germany,1583040410.0,1583040410,10.0462,49.5551,6316.98,False,175.8,304.39,-8.78,,6149.34,1000,False,0,20200301T1627
c821f5,ZKHFF   ,New Zealand,1583040409.0,1583040409,172.4407,-43.3799,121.92,False,61.55,196.01,-1.3,,205.74,1500,False,0,20200301T1627
a390bb,HBAL019 ,United States,1583040408.0,1583040409,-75.7911,-4.9429,19171.92,False,8.62,287.35,0.65,,19370.04,4453,False,0,20200301T1627
3c656e,DLH647  ,Germany,1583040409.0,1583040410,9.2437,50.2871,2133.6,False,117.28,236.45,-0.33,,2026.92,2253,False,0,20200301T1627
8852a6,THA910  ,Thailand,1583040409.0,1583040409,4.0172,52.0031,12192.0,False,229.09,253.97,0.0,,11826.24,3574,False,0,20200301T1627
7c6c75,VOZ657  ,Australia,1583040409.0,1583040409,149.3906,-34.9073,3429.0,False,107.87,19.21,1.3,,3550.92,3633,False,0,20200301T1627
7c6c71,        ,Australia,1583040384.0,1583040384,-118.4211,33.9366,,True,3.86,84.38,,,,,False,0,20200301T1627
800469,IGO5989 ,India,1583040173.0,1583040173,88.7636,22.7659,2354.58,False,177.96,81.35,13.98,,2468.88,1415,False,0,20200301T1627
3c6572,DLH631  ,Germany,1583040113.0,1583040158,8.5648,50.0479,5547.36,False,0.32,340.31,,,,1000,False,0,20200301T1627
758403,PAL502  ,Philippines,1583040409.0,1583040409,120.1563,13.9707,4328.16,False,164.6,24.56,-6.18,,4579.62,0157,False,0,20200301T1627
3180dd,,Italy,1583040406.0,1583040406,-118.4111,33.938,,True,0.0,0.0,-0.33,,,,False,0,20200301T1627
3180dc,,Italy,1583040197.0,1583040197,-118.4047,33.9484,,True,0.0,0.0,-0.33,,,,False,0,20200301T1627
8a0309,LNI3959 ,Indonesia,1583040409.0,1583040410,102.6824,0.6229,7833.36,False,217.02,80.45,-5.53,,8366.76,4740,False,0,20200301T1627
8a0302,CTV933  ,Indonesia,1583040408.0,1583040408,102.5597,0.6026,6400.8,False,160.79,81.35,-0.33,,6827.52,6202,False,0,20200301T1627
c0104f,ACA739  ,Canada,1583040410.0,1583040410,-121.7731,37.5153,2567.94,False,126.78,253.26,-6.5,,2552.7,4006,False,0,20200301T1627
a2e813,AAL754  ,United States,1583040410.0,1583040410,-3.8997,49.6463,12192.0,False,273.92,98.21,-0.33,,11879.58,6337,False,0,20200301T1627
c0103e,ACA091  ,Canada,1583040410.0,1583040410,-61.9137,12.9014,11582.4,False,251.55,328.29,-0.33,,12313.92,6063,False,0,20200301T1627
44035e,LDM67RK ,Austria,1583040409.0,1583040409,5.5811,50.7293,7353.3,False,189.25,226.76,4.23,,7040.88,4137,False,0,20200301T1627
c01074,ACA061  ,Canada,1583040407.0,1583040407,127.5807,52.2623,12222.48,False,252.03,168.46,-0.33,,,0566,False,0,20200301T1627
80047c,AIC825  ,India,1583040409.0,1583040409,76.5382,28.4883,5158.74,False,198.23,294.37,7.8,,5280.66,3352,False,0,20200301T1627
aba281,AAL1387 ,United States,1583040408.0,1583040409,-104.4692,40.1785,3078.48,False,122.59,249.36,-5.2,,3063.24,3175,False,0,20200301T1627
0a0048,DAH2701 ,Algeria,1583040409.0,1583040409,-2.2774,43.2814,10668.0,False,267.65,142.18,-0.33,,10576.56,1142,False,0,20200301T1627
3c64c4,DLH439  ,Germany,1583040409.0,1583040409,-12.9033,51.2539,11277.6,False,270.15,79.91,0.0,,10881.36,3440,False,0,20200301T1627
a64e03,N505RJ  ,United States,1583040409.0,1583040409,-118.2627,33.9501,670.56,False,85.12,262.36,-8.13,,655.32,6653,False,0,20200301T1627
addb4a,AAL2202 ,United States,1583040410.0,1583040410,-117.4121,33.9814,3977.64,False,159.04,261.82,-5.85,,4008.12,5602,False,0,20200301T1627
3c4aa3,CFG951  ,Germany,1583040241.0,1583040247,11.7838,48.3505,,True,0.0,84.38,,,,2361,False,0,20200301T1627
a84660,NKS457  ,United States,1583040409.0,1583040409,-107.0443,38.23,10972.8,False,205.29,254.74,0.33,,11003.28,6564,False,0,20200301T1627
02a1cd,TAR734  ,Tunisia,1583040409.0,1583040409,2.4849,48.7428,579.12,False,54.55,249.0,-2.6,,457.2,7301,False,0,20200301T1627
0a008c,DAH4427 ,Algeria,1583040410.0,1583040410,16.3561,35.8937,10363.2,False,214.59,281.34,0.0,,10576.56,2030,False,0,20200301T1627
71041f,PSS70   ,Saudi Arabia,1583040177.0,1583040178,46.7412,24.7467,678.18,False,11.33,267.4,-0.98,,678.18,3020,False,0,20200301T1627
7c6c27,TGG373  ,Australia,1583040409.0,1583040409,151.4869,-31.6895,10965.18,False,229.09,193.51,0.0,,11529.06,1027,False,0,20200301T1627
7c6c25,VOZ231  ,Australia,1583040409.0,1583040409,142.3475,-36.9112,10363.2,False,204.07,291.13,0.0,,10797.54,4335,False,0,20200301T1627
7c6c24,RXA178  ,Australia,1583040409.0,1583040409,151.029,-33.9816,1569.72,False,94.46,237.0,0.0,,1623.06,7215,False,0,20200301T1627
4846a2,AT1     ,Kingdom of the Netherlands,1583040383.0,1583040383,4.7613,52.3138,,True,5.92,157.5,,,,,False,0,20200301T1627
710431,FAD4537 ,Saudi Arabia,1583040363.0,1583040385,48.7012,26.4765,5935.98,False,230.6,88.08,-9.1,,6309.36,3564,False,0,20200301T1627
a1a218,CPZ6006 ,United States,1583040409.0,1583040410,-121.435,45.4824,10363.2,False,227.0,347.03,0.33,,10043.16,4763,False,0,20200301T1627
a34ecc,FFT773  ,United States,1583040407.0,1583040408,-115.136,36.0822,,True,0.0,309.38,,,,1100,False,0,20200301T1627
800fd0,IGO5393 ,India,1583040387.0,1583040402,75.2273,20.1959,10668.0,False,258.73,69.15,0.0,,11247.12,0305,False,0,20200301T1627
a9af3e,FFT2135 ,United States,1583040400.0,1583040404,-109.8524,35.1703,9136.38,False,206.11,279.63,0.0,,9212.58,1620,False,0,20200301T1627
44031c,LDM67K  ,Austria,1583040409.0,1583040409,16.3915,48.0533,1752.6,False,136.18,246.63,15.28,,1722.12,1731,False,0,20200301T1627
a88cf4,N650CH  ,United States,1583040410.0,1583040410,-89.7115,38.9786,12184.38,False,202.49,327.24,-0.65,,12192.0,0445,False,0,20200301T1627
4a09a9,BLA3402 ,Romania,1583040384.0,1583040387,24.191,46.3722,6454.14,False,205.06,147.19,12.35,,6416.04,1000,False,0,20200301T1627
a880b0,QXE2632 ,United States,1583040409.0,1583040409,-122.6756,43.0324,10363.2,False,219.96,357.05,0.0,,10081.26,3351,False,0,20200301T1627
7c7f29,ZEJ     ,Australia,,1583040407,,,1173.48,False,58.24,65.47,0.33,,,,False,0,20200301T1627
